CustomerID,InvoiceDate,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
14286.0,2011-11-16 10:34:00,23,285,4595.81,4,5,5,455,Loyal
14287.0,2011-12-01 13:25:00,7,11,151.23000000000002,5,1,1,511,Others
14288.0,2011-05-11 15:17:00,211,17,413.85,1,2,2,122,At Risk
14289.0,2011-12-01 11:44:00,8,47,911.26,5,3,4,534,Potential Loyalist
14290.0,2011-11-28 14:02:00,10,103,2307.4500000000003,5,4,5,545,Big Spenders
14291.0,2011-12-08 10:26:00,1,238,3873.3,5,5,5,555,Champion
14292.0,2011-12-02 11:50:00,7,108,4819.33,5,4,5,545,Big Spenders
14293.0,2011-12-06 15:17:00,2,61,1046.56,5,4,4,544,Others
14295.0,2011-10-30 15:50:00,39,7,154.70000000000002,3,1,1,311,Others
14297.0,2011-11-22 09:06:00,17,64,1284.06,4,4,4,444,Others
14298.0,2011-12-06 15:04:00,2,1640,50862.44,5,5,5,555,Champion
14299.0,2011-12-01 16:05:00,7,162,2855.35,5,5,5,555,Champion
14300.0,2011-11-21 08:57:00,18,3,43.2,4,1,1,411,Others
14301.0,2011-08-24 09:04:00,107,16,632.04,2,2,3,223,Others
14304.0,2011-05-01 11:50:00,222,27,197.1,1,2,1,121,At Risk
14305.0,2011-09-29 15:29:00,70,110,1803.76,3,4,4,344,Others
14306.0,2011-10-19 13:23:00,50,35,2083.42,3,3,5,335,Big Spenders
14307.0,2011-09-12 09:38:00,88,180,2995.72,2,5,5,255,Loyal
14309.0,2011-12-01 13:33:00,7,123,2319.68,5,4,5,545,Big Spenders
14311.0,2011-04-28 19:49:00,224,27,229.71,1,2,1,121,At Risk
14312.0,2011-10-24 09:46:00,46,87,1611.59,3,4,4,344,Others
14314.0,2011-08-25 10:39:00,106,8,120.0,2,1,1,211,Others
14315.0,2011-11-18 15:35:00,20,104,2456.98,4,4,5,445,Big Spenders
14317.0,2011-10-06 10:44:00,64,24,508.58000000000004,3,2,3,323,Others
14320.0,2011-05-17 09:24:00,206,42,343.11,1,3,2,132,At Risk
14321.0,2011-11-29 09:47:00,10,123,1530.75,5,4,4,544,Others
14323.0,2011-08-17 11:37:00,114,41,574.26,2,3,3,233,Others
14326.0,2011-04-19 11:08:00,234,9,166.85,1,1,1,111,At Risk
14327.0,2011-06-29 13:58:00,162,12,311.65,2,1,2,212,Others
14329.0,2011-12-01 08:27:00,8,269,4928.74,5,5,5,555,Champion
14331.0,2011-08-07 13:17:00,123,28,462.65999999999997,2,2,2,222,Others
14332.0,2011-11-17 11:54:00,22,26,866.31,4,2,3,423,Potential Loyalist
14333.0,2011-10-06 19:25:00,63,19,351.45,3,2,2,322,Others
14334.0,2011-11-23 10:01:00,16,163,2539.46,4,5,5,455,Loyal
14335.0,2011-11-23 13:41:00,15,63,468.26,4,4,3,443,Others
14336.0,2011-11-23 11:40:00,16,90,1614.91,4,4,4,444,Others
14338.0,2011-07-04 16:00:00,157,34,554.22,2,3,3,233,Others
14339.0,2011-04-19 11:31:00,234,18,289.90999999999997,1,2,2,122,At Risk
14340.0,2011-05-05 09:44:00,218,6,134.7,1,1,1,111,At Risk
14341.0,2011-10-25 15:48:00,44,130,2166.38,3,5,5,355,Loyal
14342.0,2011-11-18 13:21:00,20,24,607.71,4,2,3,423,Potential Loyalist
14344.0,2011-08-04 13:51:00,126,71,889.9300000000001,2,4,3,243,Others
14345.0,2011-11-01 09:51:00,38,6,108.97999999999999,3,1,1,311,Others
14346.0,2011-08-11 09:47:00,120,60,1021.58,2,4,4,244,Others
14348.0,2011-03-24 16:23:00,259,18,409.57,1,2,2,122,At Risk
14349.0,2011-11-29 15:39:00,9,31,133.5,5,3,1,531,Potential Loyalist
14350.0,2011-03-14 12:27:00,270,21,258.7,1,2,2,122,At Risk
14351.0,2011-06-28 11:56:00,164,1,51.0,2,1,1,211,Others
14352.0,2011-07-05 15:41:00,156,47,1078.96,2,3,4,234,Others
14353.0,2011-05-08 16:06:00,214,6,90.6,1,1,1,111,At Risk
14354.0,2011-12-04 11:32:00,5,9,163.62,5,1,1,511,Others
14355.0,2010-12-09 12:16:00,365,11,174.4,1,1,1,111,At Risk
14356.0,2011-10-10 17:16:00,59,38,666.9399999999999,3,3,3,333,Others
14357.0,2011-10-27 16:23:00,42,41,225.77,3,3,1,331,Others
14359.0,2011-11-20 13:17:00,18,58,882.58,4,3,3,433,Potential Loyalist
14360.0,2011-11-08 09:12:00,31,118,2128.23,4,4,5,445,Big Spenders
14362.0,2011-11-17 15:08:00,21,41,161.2,4,3,1,431,Potential Loyalist
14364.0,2011-08-23 11:01:00,108,69,3717.35,2,4,5,245,Big Spenders
14367.0,2011-12-01 13:19:00,7,533,9167.82,5,5,5,555,Champion
14368.0,2011-01-24 09:52:00,319,8,155.0,1,1,1,111,At Risk
14371.0,2011-02-17 16:35:00,294,4,100.5,1,1,1,111,At Risk
14373.0,2010-12-16 15:40:00,357,4,76.55,1,1,1,111,At Risk
14375.0,2011-06-07 13:44:00,184,75,257.68,1,4,2,142,At Risk
14377.0,2011-06-01 13:32:00,190,11,617.05,1,1,3,113,At Risk
14379.0,2011-10-26 16:43:00,43,46,348.1,3,3,2,332,Others
14381.0,2011-10-18 17:10:00,51,56,202.68,3,3,1,331,Others
14382.0,2011-11-13 16:18:00,25,131,626.0699999999999,4,5,3,453,Loyal
14383.0,2011-11-01 15:53:00,37,59,1247.69,3,4,4,344,Others
14385.0,2011-11-30 15:36:00,8,14,202.11,5,2,1,521,Potential Loyalist
14386.0,2011-02-16 09:45:00,296,7,142.4,1,1,1,111,At Risk
14387.0,2011-11-07 12:29:00,32,140,1770.56,3,5,4,354,Loyal
14388.0,2011-12-01 11:13:00,8,191,3172.04,5,5,5,555,Champion
14389.0,2011-12-01 09:19:00,8,62,999.72,5,4,4,544,Others
14390.0,2011-11-29 13:49:00,9,291,4592.47,5,5,5,555,Champion
14393.0,2011-05-05 18:16:00,217,5,67.95,1,1,1,111,At Risk
14395.0,2011-12-07 14:34:00,1,353,3471.91,5,5,5,555,Champion
14396.0,2011-10-05 16:09:00,64,73,487.99,3,4,3,343,Others
14397.0,2011-12-09 09:57:00,0,95,2556.68,5,4,5,545,Big Spenders
14400.0,2011-07-21 18:05:00,140,26,559.7,2,2,3,223,Others
14401.0,2011-12-05 13:30:00,3,183,4039.98,5,5,5,555,Champion
14403.0,2011-08-01 12:57:00,129,26,1426.31,2,2,4,224,Others
14404.0,2011-11-06 12:30:00,33,104,1434.72,3,4,4,344,Others
14406.0,2011-08-12 16:54:00,118,8,156.75,2,1,1,211,Others
14407.0,2011-08-24 14:02:00,106,76,2111.08,2,4,5,245,Big Spenders
14408.0,2011-11-29 11:41:00,10,107,2606.53,5,4,5,545,Big Spenders
14409.0,2011-09-29 18:18:00,70,55,1908.25,3,3,4,334,Others
14410.0,2011-11-24 11:16:00,15,287,576.3,4,5,3,453,Loyal
14411.0,2011-02-02 10:56:00,310,14,1063.0,1,2,4,124,At Risk
14412.0,2011-11-04 13:14:00,34,45,761.3299999999999,3,3,3,333,Others
14413.0,2010-12-12 13:37:00,361,23,122.7,1,2,1,121,At Risk
14414.0,2011-09-09 12:09:00,91,98,1485.1299999999999,2,4,4,244,Others
14415.0,2011-12-08 14:38:00,0,612,5811.56,5,5,5,555,Champion
14416.0,2011-11-17 15:22:00,21,14,490.22,4,2,3,423,Potential Loyalist
14418.0,2011-12-06 11:39:00,3,124,1937.25,5,5,4,554,Loyal
14419.0,2011-11-29 11:22:00,10,206,1058.06,5,5,4,554,Loyal
14420.0,2011-09-15 16:57:00,84,30,385.87,2,3,2,232,Others
14421.0,2011-10-13 13:24:00,56,27,813.11,3,2,3,323,Others
14422.0,2011-12-09 11:26:00,0,222,4263.64,5,5,5,555,Champion
14423.0,2011-05-05 15:12:00,217,3,265.2,1,1,2,112,At Risk
14424.0,2011-11-22 11:48:00,17,1,322.08,4,1,2,412,Others
14426.0,2011-11-21 11:47:00,18,264,3918.9,4,5,5,455,Loyal
14427.0,2011-10-20 14:23:00,49,17,363.34000000000003,3,2,2,322,Others
14428.0,2011-12-02 13:17:00,6,148,1230.14,5,5,4,554,Loyal
14431.0,2011-02-14 10:56:00,298,22,397.76,1,2,2,122,At Risk
14432.0,2011-11-30 08:04:00,9,382,2255.51,5,5,5,555,Champion
14434.0,2011-11-18 08:56:00,21,12,1372.8,4,1,4,414,Others
14436.0,2011-09-02 10:13:00,98,9,89.06,2,1,1,211,Others
14437.0,2011-07-19 14:56:00,142,6,-43.400000000000006,2,1,1,211,Others
14438.0,2011-02-06 14:56:00,305,9,131.9,1,1,1,111,At Risk
14439.0,2011-01-24 11:39:00,319,32,2661.24,1,3,5,135,At Risk
14440.0,2011-12-01 15:42:00,7,55,2357.6800000000003,5,3,5,535,Big Spenders
14441.0,2011-12-09 09:07:00,0,59,1545.14,5,4,4,544,Others
14442.0,2011-12-08 11:53:00,1,68,1544.62,5,4,4,544,Others
14443.0,2011-10-17 10:10:00,53,98,1400.88,3,4,4,344,Others
14446.0,2011-12-09 11:34:00,0,293,1039.58,5,5,4,554,Loyal
14447.0,2011-11-21 08:28:00,18,70,1163.23,4,4,4,444,Others
14448.0,2011-11-30 13:50:00,8,20,375.35,5,2,2,522,Potential Loyalist
14449.0,2011-11-21 12:06:00,18,258,907.1,4,5,3,453,Loyal
14450.0,2011-06-12 10:46:00,180,40,483.25,1,3,3,133,At Risk
14451.0,2011-10-10 13:38:00,59,109,662.59,3,4,3,343,Others
14452.0,2011-11-29 12:06:00,10,62,264.44,5,4,2,542,Others
14453.0,2011-06-02 14:15:00,189,22,119.93,1,2,1,121,At Risk
14456.0,2011-12-04 13:59:00,4,977,3047.63,5,5,5,555,Champion
14457.0,2011-02-02 09:39:00,310,4,113.64,1,1,1,111,At Risk
14459.0,2011-07-07 13:35:00,154,37,1837.92,2,3,4,234,Others
14460.0,2011-08-21 14:19:00,109,17,383.34,2,2,2,222,Others
14461.0,2011-07-14 17:11:00,147,180,2103.06,2,5,5,255,Loyal
14462.0,2011-10-07 09:22:00,63,246,1965.9,3,5,4,354,Loyal
14463.0,2011-09-02 15:20:00,97,6,529.62,2,1,3,213,Others
14465.0,2011-04-07 12:38:00,246,130,1058.6200000000001,1,5,4,154,Loyal
14466.0,2011-11-10 14:07:00,28,72,2272.4,4,4,5,445,Big Spenders
14467.0,2011-11-22 12:48:00,17,90,598.76,4,4,3,443,Others
14470.0,2011-11-28 10:31:00,11,43,461.19,4,3,2,432,Potential Loyalist
14472.0,2011-08-28 11:01:00,103,281,1936.84,2,5,4,254,Loyal
14473.0,2011-09-26 15:10:00,73,7,234.34000000000003,2,1,1,211,Others
14474.0,2011-10-27 12:57:00,42,30,537.71,3,3,3,333,Others
14475.0,2011-09-29 10:46:00,71,47,799.82,2,3,3,233,Others
14476.0,2011-03-27 15:39:00,256,19,215.7,1,2,1,121,At Risk
14477.0,2011-11-20 11:11:00,19,11,1307.81,4,1,4,414,Others
14479.0,2011-03-31 09:07:00,253,18,316.25,1,2,2,122,At Risk
14480.0,2011-11-28 16:35:00,10,13,279.05,5,1,2,512,Others
14481.0,2011-06-28 10:38:00,164,30,636.51,2,3,3,233,Others
14482.0,2011-11-21 13:14:00,17,144,2068.15,4,5,5,455,Loyal
14483.0,2011-07-13 09:45:00,149,10,129.2,2,1,1,211,Others
14484.0,2011-10-20 14:11:00,49,14,321.92,3,2,2,322,Others
14485.0,2011-11-01 12:25:00,38,47,165.75,3,3,1,331,Others
14487.0,2011-11-13 12:17:00,26,145,1183.58,4,5,4,454,Loyal
14488.0,2011-10-19 14:39:00,50,49,1047.43,3,3,4,334,Others
14489.0,2011-05-16 14:51:00,206,30,463.38,1,3,2,132,At Risk
14491.0,2011-06-17 15:22:00,174,17,340.93,2,2,2,222,Others
14493.0,2011-12-02 16:14:00,6,123,2362.84,5,4,5,545,Big Spenders
14494.0,2011-11-14 09:21:00,25,7,139.56,4,1,1,411,Others
14495.0,2011-10-20 12:28:00,50,6,123.8,3,1,1,311,Others
14496.0,2011-02-01 09:01:00,311,19,538.8100000000001,1,2,3,123,At Risk
14497.0,2011-02-11 15:20:00,300,31,457.47,1,3,2,132,At Risk
14498.0,2011-10-28 12:09:00,42,193,1957.32,3,5,4,354,Loyal
14499.0,2011-11-13 13:01:00,25,194,815.32,4,5,3,453,Loyal
14500.0,2011-09-12 16:45:00,87,7,356.85,2,1,2,212,Others
14501.0,2011-10-06 20:15:00,63,12,190.31,3,1,1,311,Others
14502.0,2011-11-20 11:50:00,19,631,2351.02,4,5,5,455,Loyal
14503.0,2011-12-06 13:30:00,2,164,3543.26,5,5,5,555,Champion
14504.0,2011-10-23 16:00:00,46,107,673.26,3,4,3,343,Others
14505.0,2011-11-22 15:45:00,16,803,5818.7,4,5,5,455,Loyal
14506.0,2011-11-22 13:02:00,16,316,2012.17,4,5,5,455,Loyal
14507.0,2011-11-16 12:21:00,23,98,1368.18,4,4,4,444,Others
14508.0,2011-11-17 19:48:00,21,57,276.42,4,3,2,432,Potential Loyalist
14511.0,2011-11-28 17:05:00,10,71,1267.4099999999999,5,4,4,544,Others
14512.0,2011-06-05 12:39:00,187,23,275.28,1,2,2,122,At Risk
14513.0,2011-08-31 11:25:00,100,18,438.49,2,2,2,222,Others
14514.0,2011-10-09 16:05:00,60,73,1055.35,3,4,4,344,Others
14515.0,2011-11-22 11:37:00,17,101,2102.09,4,4,5,445,Big Spenders
14517.0,2011-11-06 14:20:00,32,18,330.45,3,2,2,322,Others
14518.0,2011-10-06 14:43:00,63,16,174.37,3,2,1,321,Others
14520.0,2011-12-08 09:46:00,1,4,270.6,5,1,2,512,Others
14522.0,2011-11-15 13:24:00,23,17,974.54,4,2,4,424,Potential Loyalist
14523.0,2011-08-23 13:13:00,107,12,241.09,2,1,2,212,Others
14524.0,2011-11-08 12:29:00,31,203,1867.68,4,5,4,454,Loyal
14525.0,2011-12-01 08:53:00,8,298,4221.37,5,5,5,555,Champion
14527.0,2011-12-07 12:19:00,2,1011,7711.38,5,5,5,555,Champion
14528.0,2011-11-02 17:09:00,36,18,364.21999999999997,3,2,2,322,Others
14529.0,2011-10-10 15:27:00,59,229,620.04,3,5,3,353,Loyal
14530.0,2011-11-14 10:38:00,25,216,2925.91,4,5,5,455,Loyal
14532.0,2011-04-17 13:05:00,235,64,932.85,1,4,4,144,At Risk
14533.0,2011-11-15 12:05:00,24,65,1812.6200000000001,4,4,4,444,Others
14534.0,2011-12-07 12:19:00,2,558,4075.35,5,5,5,555,Champion
14535.0,2011-10-11 16:24:00,58,333,2841.09,3,5,5,355,Loyal
14536.0,2011-03-25 12:21:00,259,19,171.8,1,2,1,121,At Risk
14537.0,2011-10-13 10:54:00,57,10,355.56,3,1,2,312,Others
14538.0,2011-10-06 10:31:00,64,19,388.25,3,2,2,322,Others
14539.0,2011-11-24 09:50:00,15,32,537.48,4,3,3,433,Potential Loyalist
14540.0,2011-11-30 10:15:00,9,76,996.26,5,4,4,544,Others
14541.0,2011-10-12 10:08:00,58,111,1461.65,3,4,4,344,Others
14542.0,2011-06-07 08:19:00,185,5,103.25,1,1,1,111,At Risk
14543.0,2011-12-06 10:32:00,3,107,2916.17,5,4,5,545,Big Spenders
14544.0,2011-11-15 15:06:00,23,114,2024.45,4,4,5,445,Big Spenders
14546.0,2011-12-05 16:33:00,3,417,2487.02,5,5,5,555,Champion
14547.0,2011-12-06 11:06:00,3,367,3986.7400000000002,5,5,5,555,Champion
14548.0,2011-07-12 12:19:00,150,4,652.8,2,1,3,213,Others
14549.0,2011-02-01 13:47:00,310,56,289.24,1,3,2,132,At Risk
14550.0,2011-11-29 12:12:00,10,48,765.62,5,3,3,533,Potential Loyalist
14551.0,2011-11-21 13:36:00,17,10,186.23,4,1,1,411,Others
14552.0,2011-07-11 12:49:00,151,58,165.07,2,3,1,231,Others
14553.0,2011-11-20 13:20:00,18,113,859.27,4,4,3,443,Others
14554.0,2011-11-29 16:44:00,9,216,2381.04,5,5,5,555,Champion
14555.0,2011-10-13 16:24:00,56,21,324.14,3,2,2,322,Others
14557.0,2011-10-06 20:36:00,63,32,0.0,3,3,1,331,Others
14560.0,2011-12-02 15:22:00,6,76,2174.18,5,4,5,545,Big Spenders
14561.0,2011-09-25 12:39:00,75,69,1080.76,2,4,4,244,Others
14562.0,2011-12-06 11:05:00,3,446,4709.22,5,5,5,555,Champion
14565.0,2011-09-05 12:37:00,95,129,3073.77,2,5,5,255,Loyal
14566.0,2011-08-21 11:05:00,110,4,1432.0,2,1,4,214,Others
14567.0,2011-11-04 13:57:00,34,34,1524.46,3,3,4,334,Others
14569.0,2011-12-08 14:58:00,0,12,227.39,5,1,1,511,Others
14570.0,2011-03-04 10:58:00,280,29,218.06,1,2,1,121,At Risk
14572.0,2011-12-06 14:40:00,2,273,2803.69,5,5,5,555,Champion
14573.0,2011-06-13 11:15:00,179,241,1603.72,1,5,4,154,Loyal
14576.0,2010-12-02 17:51:00,371,1,35.400000000000006,1,1,1,111,At Risk
14577.0,2011-11-27 12:47:00,12,123,859.71,4,4,3,443,Others
14578.0,2011-12-06 17:18:00,2,24,168.63,5,2,1,521,Potential Loyalist
14581.0,2011-11-23 12:39:00,16,17,138.6,4,2,1,421,Potential Loyalist
14582.0,2011-10-30 11:56:00,40,6,114.11,3,1,1,311,Others
14583.0,2011-12-04 12:32:00,5,330,1052.55,5,5,4,554,Loyal
14584.0,2011-06-23 18:33:00,168,101,1029.26,2,4,4,244,Others
14585.0,2011-10-20 14:33:00,49,29,157.05,3,2,1,321,Others
14586.0,2011-04-26 17:32:00,226,27,134.16,1,2,1,121,At Risk
14587.0,2011-11-21 11:34:00,18,384,1598.24,4,5,4,454,Loyal
14589.0,2010-12-03 11:42:00,371,3,39.75,1,1,1,111,At Risk
14591.0,2011-11-24 13:57:00,14,197,1447.14,4,5,4,454,Loyal
14592.0,2011-11-04 16:35:00,34,164,570.46,3,5,3,353,Loyal
14593.0,2011-11-18 12:48:00,21,152,617.99,4,5,3,453,Loyal
14594.0,2011-12-02 13:28:00,6,53,379.83,5,3,2,532,Potential Loyalist
14595.0,2011-11-20 12:12:00,19,102,1740.6,4,4,4,444,Others
14597.0,2011-11-28 13:13:00,10,55,883.15,5,3,3,533,Potential Loyalist
14598.0,2011-10-26 13:19:00,43,50,221.97,3,3,1,331,Others
14600.0,2011-02-07 09:48:00,305,25,393.33000000000004,1,2,2,122,At Risk
14601.0,2011-11-29 09:48:00,10,7,213.96,5,1,1,511,Others
14603.0,2011-03-10 10:27:00,274,2,660.0,1,1,3,113,At Risk
14606.0,2011-12-08 19:28:00,0,2782,11713.85,5,5,5,555,Champion
14607.0,2011-11-24 10:35:00,15,114,11341.1,4,4,5,445,Big Spenders
14608.0,2011-12-05 16:52:00,3,20,1785.15,5,2,4,524,Potential Loyalist
14609.0,2011-09-28 12:54:00,71,4,601.56,2,1,3,213,Others
14616.0,2011-04-11 09:54:00,242,3,406.08000000000004,1,1,2,112,At Risk
14618.0,2011-11-30 13:45:00,8,17,538.59,5,2,3,523,Potential Loyalist
14619.0,2011-04-14 17:13:00,238,22,379.51,1,2,2,122,At Risk
14620.0,2011-05-19 14:14:00,203,30,393.28000000000003,1,3,2,132,At Risk
14621.0,2011-12-08 16:22:00,0,96,1765.76,5,4,4,544,Others
14622.0,2011-06-08 12:42:00,184,21,320.58000000000004,1,2,2,122,At Risk
14623.0,2011-11-07 13:56:00,31,135,869.35,4,5,3,453,Loyal
14624.0,2011-10-13 13:44:00,56,13,225.85,3,1,1,311,Others
14625.0,2011-06-07 15:40:00,184,57,848.48,1,3,3,133,At Risk
14626.0,2011-12-01 08:55:00,8,126,2757.07,5,5,5,555,Champion
14627.0,2011-02-01 10:49:00,311,5,-21.85,1,1,1,111,At Risk
14628.0,2011-09-09 14:58:00,90,24,671.96,2,2,3,223,Others
14629.0,2011-12-05 16:55:00,3,153,939.21,5,5,4,554,Loyal
14631.0,2011-10-20 11:17:00,50,41,1006.98,3,3,4,334,Others
14632.0,2011-03-22 08:49:00,262,8,114.56,1,1,1,111,At Risk
14633.0,2011-03-18 17:07:00,265,20,344.90000000000003,1,2,2,122,At Risk
14636.0,2011-11-03 16:12:00,35,28,609.85,3,2,3,323,Others
14638.0,2011-10-20 10:10:00,50,16,443.6,3,2,2,322,Others
14639.0,2011-10-18 15:06:00,51,175,2952.34,3,5,5,355,Loyal
14640.0,2011-11-24 11:00:00,15,113,2042.15,4,4,5,445,Big Spenders
14641.0,2011-11-18 10:42:00,21,7,110.46,4,1,1,411,Others
14642.0,2011-10-12 11:08:00,58,2,96.12,3,1,1,311,Others
14643.0,2011-06-22 14:41:00,169,34,668.61,2,3,3,233,Others
14644.0,2011-11-30 14:58:00,8,29,780.46,5,2,3,523,Potential Loyalist
14645.0,2011-07-06 09:15:00,156,30,597.09,2,3,3,233,Others
14646.0,2011-12-08 12:12:00,1,2085,279489.02,5,5,5,555,Champion
14647.0,2011-05-22 13:40:00,200,30,243.22,1,3,2,132,At Risk
14649.0,2011-12-05 12:30:00,4,199,1417.29,5,5,4,554,Loyal
14651.0,2011-10-03 15:52:00,66,102,654.6,3,4,3,343,Others
14652.0,2011-09-23 14:21:00,76,29,114.18,2,2,1,221,Others
14653.0,2011-12-08 13:45:00,0,237,1947.55,5,5,4,554,Loyal
14655.0,2011-12-06 10:52:00,3,50,1930.15,5,3,4,534,Potential Loyalist
14656.0,2011-06-23 13:51:00,168,80,291.05,2,4,2,242,Others
14657.0,2011-11-22 12:47:00,17,127,838.27,4,5,3,453,Loyal
14658.0,2011-12-04 15:35:00,4,29,247.15,5,2,2,522,Potential Loyalist
14659.0,2011-12-01 12:17:00,8,259,2456.53,5,5,5,555,Champion
14660.0,2011-09-14 11:34:00,86,30,285.74,2,3,2,232,Others
14661.0,2011-11-13 11:51:00,26,4,107.95,4,1,1,411,Others
14662.0,2011-11-11 12:13:00,28,168,771.17,4,5,3,453,Loyal
14664.0,2011-11-20 10:59:00,19,99,637.89,4,4,3,443,Others
14665.0,2011-10-10 11:54:00,60,117,1258.38,3,4,4,344,Others
14666.0,2011-11-15 12:57:00,23,14,195.25,4,2,1,421,Potential Loyalist
14667.0,2011-11-29 11:30:00,10,576,9231.2,5,5,5,555,Champion
14669.0,2011-04-12 11:43:00,241,170,1269.99,1,5,4,154,Loyal
14670.0,2011-03-04 14:13:00,279,132,411.53,1,5,2,152,Loyal
14672.0,2011-04-19 10:19:00,234,61,765.55,1,4,3,143,At Risk
14673.0,2011-12-06 14:31:00,2,74,1736.4,5,4,4,544,Others
14675.0,2011-11-23 12:58:00,15,102,604.75,4,4,3,443,Others
14676.0,2011-11-08 13:29:00,30,44,2543.2400000000002,4,3,5,435,Big Spenders
14679.0,2010-12-03 10:07:00,371,1,-2.55,1,1,1,111,At Risk
14680.0,2011-11-14 16:59:00,24,320,26932.34,4,5,5,455,Loyal
14681.0,2011-09-29 15:52:00,70,7,498.95,3,1,3,313,Others
14682.0,2011-06-05 12:12:00,187,2,52.0,1,1,1,111,At Risk
14684.0,2011-11-14 11:33:00,25,421,1236.28,4,5,4,454,Loyal
14687.0,2011-08-25 11:59:00,106,15,628.38,2,2,3,223,Others
14688.0,2011-12-02 12:26:00,7,359,5107.38,5,5,5,555,Champion
14689.0,2011-05-15 11:22:00,208,13,112.8,1,1,1,111,At Risk
14690.0,2011-10-26 15:39:00,43,54,358.61,3,3,2,332,Others
14691.0,2011-11-09 12:30:00,30,71,2114.33,4,4,5,445,Big Spenders
14692.0,2011-07-25 15:08:00,136,69,582.05,2,4,3,243,Others
14693.0,2011-03-20 12:50:00,264,8,172.9,1,1,1,111,At Risk
14696.0,2011-12-05 13:43:00,3,133,2070.97,5,5,5,555,Champion
14697.0,2011-05-05 15:39:00,217,22,188.60999999999999,1,2,1,121,At Risk
14698.0,2011-12-08 12:26:00,1,210,1250.76,5,5,4,554,Loyal
14699.0,2011-05-09 14:54:00,213,8,109.13000000000001,1,1,1,111,At Risk
14700.0,2011-11-07 14:40:00,31,115,2235.3,4,4,5,445,Big Spenders
14701.0,2011-11-29 12:38:00,10,350,2486.2200000000003,5,5,5,555,Champion
14702.0,2011-12-08 19:29:00,0,348,3250.64,5,5,5,555,Champion
14703.0,2011-11-25 09:23:00,14,22,318.17,4,2,2,422,Potential Loyalist
14704.0,2011-11-28 12:51:00,10,415,1546.91,5,5,4,554,Loyal
14705.0,2011-05-25 12:39:00,198,1,179.0,1,1,1,111,At Risk
14708.0,2011-12-07 08:21:00,2,29,1096.67,5,2,4,524,Potential Loyalist
14709.0,2011-11-24 15:41:00,14,197,4911.14,4,5,5,455,Loyal
14710.0,2011-11-25 14:53:00,13,139,606.13,4,5,3,453,Loyal
14711.0,2011-11-29 14:58:00,9,359,2838.2,5,5,5,555,Champion
14712.0,2011-11-10 12:59:00,28,25,917.07,4,2,4,424,Potential Loyalist
14713.0,2011-11-30 16:26:00,8,341,2664.2599999999998,5,5,5,555,Champion
14714.0,2011-11-15 13:07:00,23,10,160.19,4,1,1,411,Others
14715.0,2011-11-15 12:10:00,24,71,867.38,4,4,3,443,Others
14716.0,2011-10-27 17:29:00,42,55,329.68,3,3,2,332,Others
14719.0,2011-12-08 12:43:00,1,238,1592.18,5,5,4,554,Loyal
14720.0,2011-12-04 12:02:00,5,37,663.81,5,3,3,533,Potential Loyalist
14722.0,2011-07-15 14:58:00,146,29,187.92000000000002,2,2,1,221,Others
14723.0,2011-11-29 15:23:00,9,278,1158.3,5,5,4,554,Loyal
14725.0,2011-11-15 12:42:00,24,52,718.08,4,3,3,433,Potential Loyalist
14727.0,2011-03-10 14:45:00,273,10,268.58,1,1,2,112,At Risk
14729.0,2010-12-01 12:43:00,373,71,313.49,1,4,2,142,At Risk
14730.0,2011-12-08 14:39:00,0,501,2005.06,5,5,5,555,Champion
14731.0,2011-10-23 15:54:00,46,45,380.02,3,3,2,332,Others
14732.0,2011-12-01 14:34:00,7,149,2686.34,5,5,5,555,Champion
14733.0,2011-11-30 14:54:00,8,216,9451.54,5,5,5,555,Champion
14735.0,2011-12-06 12:09:00,3,205,5807.6900000000005,5,5,5,555,Champion
14737.0,2011-12-06 10:16:00,3,17,1164.55,5,2,4,524,Potential Loyalist
14738.0,2011-10-31 12:57:00,38,56,1289.94,3,3,4,334,Others
14739.0,2011-12-07 14:32:00,1,61,3899.1,5,4,5,545,Big Spenders
14740.0,2011-06-01 15:17:00,190,93,1423.21,1,4,4,144,At Risk
14741.0,2011-11-28 08:48:00,11,59,1400.34,4,4,4,444,Others
14744.0,2011-11-23 12:51:00,15,28,1088.53,4,2,4,424,Potential Loyalist
14745.0,2011-08-19 10:05:00,112,70,1167.16,2,4,4,244,Others
14747.0,2011-04-06 10:17:00,247,19,294.3,1,2,2,122,At Risk
14748.0,2011-11-10 18:33:00,28,92,1311.79,4,4,4,444,Others
14752.0,2011-10-27 11:55:00,43,5,389.64,3,1,2,312,Others
14753.0,2011-09-13 14:50:00,86,30,563.15,2,3,3,233,Others
14754.0,2011-10-26 12:01:00,44,41,638.05,3,3,3,333,Others
14755.0,2011-11-30 11:24:00,9,237,4965.38,5,5,5,555,Champion
14756.0,2011-11-24 18:13:00,14,38,738.96,4,3,3,433,Potential Loyalist
14757.0,2011-09-25 14:36:00,74,19,420.5,2,2,2,222,Others
14758.0,2011-07-18 08:21:00,144,71,1484.06,2,4,4,244,Others
14759.0,2011-12-05 12:03:00,4,102,1625.97,5,4,4,544,Others
14760.0,2011-02-18 14:36:00,293,7,53.8,1,1,1,111,At Risk
14761.0,2011-10-12 12:10:00,58,11,255.9,3,1,2,312,Others
14762.0,2011-03-21 08:20:00,263,21,300.52,1,2,2,122,At Risk
14764.0,2011-10-27 10:46:00,43,7,250.55,3,1,2,312,Others
